Review,Stars
"I want to express my concern about an unacceptable problem with my 2014 Grand Cherokee srt8 because of noxious fumes getting sucked into passenger compartment. There is an intermittent problem with smoke getting sucked into the passenger compartment. It smells like oil dripping on the hot exhaust pipe. It doesn't happen all the time but typically it happens maybe once every time I take the car out or maybe every other trip. I have had the car to the dealer at least a half dozen times to try to fix the problem. Each time they have told me they cannot find or duplicate the problem so therefore they can fix the problem.I have found the best way to deal with it is to use the recirculation mode in the cabin air. However even when it's in the recirculation mode at times smoke still comes in especially when I have to stop at a drive-in window and open my window. 
      This is not a minor smell of smoke, these are noxious fumes which water my eyes and give me a headache. In addition to that if I use the front air defroster it sucks in the outside air and many times it's sucking in that smoky air and spreading it throughout the passenger cabin. Furthermore when I pull the car into my garage then exit the car on occasion, and fairly often indeed the car is smoking in the garage and spread the fumes into the house because living space surrounds the garage. I'm in the building industry and it's a well known fact that the greatest source of pollution in the house comes from the garage. To add to the concern I have a child who was born prematurely and has lung problems. It is especially important that the air that he breathes is fresh and not full of noxious fumes.I think I'm a prime candidate for an ongoing purchaser of high end Jeep products. I owned Corvettes, other sport cars, a Porsche 928 s4, and most recently a Porsche Cayenne Turbo. I say that because I am 59 years old, can afford your high end products, and I think I am the kind of customer did you want to keep. I am baffled as to number 1 why the dealer cannot find the problem and number two why the factory is not aware of this smoke problem. I have a hard time believing that my vehicle is the only vehicle you all built which has this problem. I think there's a good chance that someone is aware of what his problem is, where it stems from and how to fix it & I suspect the repair is very expensive. Therefore the plan is to put client's office long as possible so did the repair can be delayed.",2.0
"Jeep has had several recall where parts were unavailable for significant lengths of time. Some were dangerous issues yet there was no urgency to fulfill recall obligations. Currently after a major service visit, I was told that I needed rear shocks for a 2011 Grand Cherokee. However the parts were not available and 3 Dealerships were unwilling to provide a date when the shocks would be in. I was told by my primary dealer that there was a 250 customer backlog for the same car. I contacted Jeep customer care on several occasions without getting meaningful assistance. In fact, they could not locate local parts or tell me what the issue was. I was left with pay the dealership for parts and wait till they come in although no one has an idea when this issue will be resolved. Net net, the Jeep response was"" too bad"" nothing we can do about it. This is absolutely my last Chrysler product.",1.0
"All current and previous problems: Window tint never happened - it was navigation screen. Also on 11/28/14 service details had absolutely nothing to do with turn signals/flashers, rather transmission would not shift out of 3rd gear nor would the vehicle turn off. I had three cars almost rear end me on interstate I-85, all the while my six year old daughter whom is my only child was in the back seat. After our near death experience I have not driven the Jeep as I am terrified for my daughter and myself safety. I'm from the south and grew up hunting, fishing & with 12 male cousins so I'm by far an easily frightened person. 
      After the terror on my child's face I can no longer drive this Jeep so it sits in my garage. The dealership will not return my calls. I have spoken with Ron ** the manager at the local dealership to no avail. He told me since I had no confidence in the safety of the 2014 to pick out a 2015 in which I did then he wanted me to pay 7500.00 more. He should have told me that from the start. I already paid over 40,000.00 for a LEMON that just sits in my garage. I refuse to pay any more money. I'm so dissatisfied with how I have been treated, I want Jeep to do what is right and buy back this vehicle. I'm tired of the run around. My 14 new jeep has been at the shop as much as I have had it one time a few days shy of entire month 5 times for the same problem.",1.0
"I recently purchased (10 days ago) a brand new Jeep Grand Cherokee Limited Edition. I had a head-on collision with a parked truck and I wasn't exceeding the speed limit (I didn't really see the speedometer but I wasn't speeding). Thankfully nothing happened to me but the car was totaled and the airbags didn't deploy!!! I was given two excuses by the company which locally assembles these cars in Egypt (AAV): (1) the chassis wasn't affected, therefore the airbags didn't deploy, (2) I didn't hit the right spot! I find both explanations absurd and I'm appalled that I spent quite a sum of money for a ""safe"" car only to find this result.",1.0
"In late May of 2014 the automatic transmission on my daughter's 2001 Grand Cherokee failed. After talking to a few people that have had transmission repairs and my regular auto service center I decided to have a factory reconditioned transmission installed at the local Jeep dealer (Whitten in Richmond VA.). The main reason for this decision was that my daughter was going to college 300 miles away. After putting down a deposit for the repair the transmission was ordered. I took possession of the Jeep around first week of June. Two days later the transmission failed. The jeep was returned to Whitten and diagnosed. I was told that a drain in the torque converter was stopped up. It took over a week to have this fixed (the transmission had not been registered with Jeep for the warranty to be good I was told). Took possession of the jeep in mid June 2014. 
      Everything was fine until my daughter was returning home from college for Thanksgiving break. She had been on the road about 100 miles when in her words ""it sounded like I was riding over the bumps on the side of the highway."" She took the next exit about 100 yards max then she heard a loud clunk and steam came from under the hood. The jeep was towed to the Jeep dealer in Wytheville Va.. The diagnosis was the transmission had failed due to lack of maintenance on the transmission cooler and would not be covered under the warranty. I was mad. Told the Wytheville dealer that the transmission cooler was maintained buy Whitten Jeep when the transmission was installed. And I was told to have the transmission serviced at 30,000 miles. The complaint went to Chrysler customer service and I was assigned a case number. Went round and round with them about the cooler being maintained, they had an excuse for everything. They finally changed the reason that the transmission failed to that it was external to the transmission and it would not be covered. My hands were tied the Jeep was 200 miles away. About a 800 dollar tow. So I donated the Jeep to Kidney cars. I was trying to minimize my losses. Now I am out of the cost of the repair plus I need to find another car. It will not be a Chrysler or Dodge product. Chrysler's needs to rethink their warranty policy or better go out of business. This problem could have been caused during the install (Was the transmission actually flushed?). If Whitten would back their Rock Solid Service they would of stepped up to the plate and had the transmission fixed. But no the service manager was just as full of excuses as Chrysler.",1.0
"I have had 2 Jeep Liberty's, a 2004 and a 2008. I had some issues with the windows falling into the door and while it was an inconvenience, it was a lifetime guarantee. Since the Liberty was discontinued, I upgraded to a Grand Cherokee, the base model, but beautiful vehicle. First issue was the instrument panel was displaying a ton of indicator lights and then nothing. The vehicle drove, but couldn't tell how fast I was going. I took it to the dealership BEFORE the recall was out. There was another instrument panel recall, then a vanity light which I just had done last month, thought I was done. Last week I got one about the alternator stating that I could lose control of the vehicle or a fire could start under the hood and then today I received another in the mail for the OCR which could mean less safety in a collision. My lease ends in 18 months, I am already researching another vehicle. I have 15,000 miles on this vehicle, I don't feel safe at this moment in time. Although I am calling the dealership, I know the parts will not yet be available. This is not only an inconvenience, but stressing me out. The reason I wanted a new vehicle is so I did not have to worry about major issues. I am paying a decent amount of money each month and I am not satisfied at all.",1.0
"I own a 2013 Grand Cherokee. When traveling approximately 55-60 miles per hour on the highway, the kayak attached to a Thule rack that was clamped to the factory-installed flush roof rail flew off the vehicle and hit the car behind me. That driver slammed on the brakes and cars behind swerved left and right to avoid an accident. The factory installed flush mount rail had pulled right out of the roof. The kayak weighed about 70 Lbs. (rail is rated for 150 Lbs.). The Thule rack was specific fit for this vehicle. The rack and straps were still attached to the kayak once retrieved from the high speed lane. The rail was the only failure.
      This was immediately reported to Chrysler/Jeep. Went to local dealer and had them take pictures and inspect vehicle. Chrysler/Jeep comes back saying they take no responsibility, that this is not a warrantable defect-failure caused by wind pressure?? I have owned many vehicles from station wagons to SUVs that have never had issues hauling kayaks on the roof. You cannot go for a drive without seeing kayaks or canoes attached to all sorts of vehicles driving on the highway. Wind pressure? Really? This accident could have caused serious injury or even death if the kayak had gone through the windshield. It almost caused a chain of collisions. There is another posting I have seen describing an identical accident.",1.0
"2012 Jeep Grand Cherokee Overland failed to start on April 12, 2014. Since then the 2012 Jeep has been out of service because it won't start. I have contacted Chrysler Customer Service many times and finally was advised the file was being moved to another group. The second group assigned a case manager and he has failed to accomplish anything but he has also failed (except for the initial contact) to return my many requests to call me with any update. He said the case was being handed by the ISG group (ISG is Impartial Service Group - a contractor that deals with problems Chrysler cannot solve). I have called the ISG group in Texas and as of this date (9/25/2012) they have no record of my case and nothing pending.",1.0
I have a 2012 Jeep Grand Cherokee Outland with a bad fuel pump module. Chrysler has had the jeep now for 5 days with no ETA on when I will get it back. The part is on back order with no ETA on when I will get it back. Chrysler does not believe this is their problem and will not cover any rental car while the vehicle is down. They expect me to go out and pay for a rental car for an unknown amount of time till they can figure out their stocking issue. I would say think twice before buying one of their product for if it goes down it may be down for who knows how long and they will do nothing to help you.,1.0
"I have a 2005 Grand Cherokee 4.7 Quadra track 2. Has proven to be the worst vehicle I have ever owned. Interior door panels fit poorly. Passenger rear managed to catch door frame and ripped. Yes, a plastic door panel ripped. 4wd computer was not functioning properly when stuck, with the traction control off. The jeep would try to do an emergency lane change, as per the esp system.
      I have for the first time had to walk out of the bush. N23 recall fixed it but has caused its own issues. Old parts with new soft wear. Not a good combination. Pulling the fuse resets the computer and allows it to shift into low range. How's that for a high tech fix, lol. Small fuel tank. You may be able to get to the trailhead. Just not with enough fuel to drive the trail. Or possible get home.At all speeds higher than a walk, it throws any water or mud you drive thru onto the windshield. Fragile exhaust manifolds warp and break the bolt heads off. Jeep has never bothered to improve. Occurs on 3.7 and 4.7. Good thing they stopped building these headlight switch. Leaking power steering pump. Plastic tub from reservoir to pump wears from vibration. Driving thru snow like you see in their commercials, stalls my Jeep. Never have been able to find the problem. Jeep tech in Winnipeg told me to clean and grease all electrical connectors due to poor sealing qualities. Went in mud and vehicle started missing. Which is what got me talking to the tech. I have finally just stopped fixing it. Will happily watch it go into the shredder.",1.0
"We bought a 2012 Jeep Grand Cherokee Overland last October. I was so excited about my new to me car. It was so pretty and so many options. I couldn't believe I was driving such a nice car. About a month ago, I noticed that the leather on my dash was starting to pull up from the actual dashboard and starting to bubble. Upon closer inspection, I noticed that the entire driver side dashboard leather was pulling away from the dash and bubbling in a number of places. We took it to the Jeep dealership and the guy took pictures. He said he will contact Jeep and see what he could do. 
      That was 3 weeks ago. We never heard from him again... We emailed and just got no response. Finally, my husband called Jeep today and they told him there is nothing they can do. The vehicle has 62,000 miles on it so it's not covered under warranty... BUT the warranty doesn't cover trim anyway! While I understand that my Jeep has over 60,000 miles, what I am saying is that the leather shouldn't EVER pull away from the dash and if it does, how could that possibly be my fault?! It looks like they ran out of glue at the factory when making my Jeep. I am currently trying to figure out if I can afford to get rid of my Jeep. I know that what I am dealing with is not a safety issue but if Jeep isn't willing to help us out with something little like this, it seems unlikely they will be there for us if something worse happens. I am so disappointed. I will never buy another Jeep again.",1.0
"I have a 2004 Jeep Grand Cherokee Limited Edition. The wiring Harness that connects from the main body to the door that controls windows and mirrors - the wires in the harness just started to break on the drivers side then on the front passengers side and the rear passenger side as well. Went online and found that I wasn't alone. It was a simple fix - just pull back the boot between the door and the body and there it was, the wire was broken. But now the interior lights won't turn off when the car is on.",3.0
"On 05/24/2014, we bought our first ever BRAND NEW car, a 2014 Jeep Grand Cherokee Laredo 4x4. We were so happy... until the new car smell wore off after 3 weeks and was replaced with a rancid, putrid odor. Ten day wait to get into the dealership service department only to be told it was mold/mildew in the a/c system. They kept the vehicle all day to ""flush"" and ""sanitize"" the system. Released it to me with the overpowering smell of sweet cherry air freshener and advice to turn off the max a/c about 10 minutes before we reach a destination and plan to return annually for a similar treatment. Imagine our surprise when 7 days later, the smell was back.
      Growing concern for our health as breathing mold spores can lead to chronic health issues, we called Jeep, opened a case and took it to another dealership (another 2 week wait). As would happen, they could not recreate the smell. We've narrowed it down to weather, temperature conditions, creating the prime environment for it to occur as it has happened since then. Jeep has been fantastic about following up and wanting to resolve the issue but I'm concerned about future health issues and exposing our child to this.",3.0
"Bought a '14 jeep grand cherokee diesel in 12/2013... 5 months into it, I have a consistent vibration that appears from the front end that radiates into steering wheel every time I get on highway. First few times it felt like I had a tire going flat so I pulled over to evaluate. Bolles Jeep in Ellington, Ct dismissed it twice now. Apparently, they can't reproduce it!!!!!! Right!!!! Lack of morals and ethics has just cost them a customer. I will be trading in next week to a non jeep/Chrysler product. I hope others will read and follow suit... Maybe if they lose enough business they will actually fix and recall a major problem. Unbelievable that a SUV that cost $49K is on the fritz 6 months into ownership... Unbelievable!!!!! I actually liked the vehicle until they are covering up an issue that has been reported on this forum multiple times... Escape while you can and before it causes harm to you and or your loved ones... Be proactive and not reactive to the problem... Plenty of reliable vehicles out there... Good luck to all and I hope this helps others...",2.0
"After delivery of my 2014 Jeep Grand Cherokee Overland on September 2013, I noticed exhaust smell in cabin while driving on the highway. Initially I thought the exhaust smell was from other vehicles on the roadway. The exhaust fumes continued from time to time while I was driving the car over the fall and winter months. I was able to reproduce the problem while driving on highway with the sunroof tilted open, driver side window slightly opened and gas pedal depressed. The exhaust fumes would be mild to severe enough fumes where I would have to stop and exit the vehicle.
      Opening the windows while driving just made the exhaust fumes in the cabin worse. I have had the car in for service related to this issue at least three times and had a case opened with Chrysler, was told that the vehicle is operating as designed. I recently recorded carbon monoxide of 172 PPM while driving the car with a commercial carbon monoxide device.",1.0
"Erred and bought a 2014 Jeep Grand Cherokee Laredo -------------- If you're thinking about it - try calling a couple of Jeep dealers to make an appoint for service/warranty work. The product is so bad they're scheduled literally weeks out fixing vehicles for others who made the same mistake. Best of luck - but if you're stupid enough to buy one as I was, without a little legwork to verify that all their available techs are scheduled a few weeks out fixing what must be an incredible amount of problems - well, you deserve what I got. A bad vehicle and if you want it fixed - you'll pay for it at a dealership that isn't scheduled out a couple of months fixing their own brand's problems.",1.0
"Somewhat surprised by the lack of crossbars on my new 2013 Grand Cherokee. I purchased a set of Mopar crossbars from the dealership. When installed by them, they whistled/moaned at speeds above 40mph. Unable to correct this annoyance, they simply returned my money with no other effort to locate another. My complaint is that no effort was made by either Jeep or the dealership to provide me with an accessory that, in my opinion, should be standard on what is supposedly the ""iconic"" off road vehicle.",1.0
"I'm taking the Jeep into the dealership tomorrow but I bought a 2014 Jeep Grand Cherokee Laredo in Oct 2013. It is now April 2014 and I am very concerned. A few months ago I noticed that when I accelerated at low speeds it was very jerky. I had the instrument display recall to go get done so I mentioned it to the dealership. When they learned that I didn't have an indicator light they literally said ""crap, it's so much easier when we can catch it in the act like that"". When I picked it up that afternoon they informed me that they had spoken to Chrysler about another customer's vehicle and learned that a part would be available in May for the exact same problem. They admitted I wasn't the only person having the problem and it wouldn't hurt my car but since it was new everything should work right. We decided that I was to bring it back in later for an oil change and the part.
      A month later, all the sudden the shifting is a lot worse. Have you ever pushed a grocery shopping cart that had something on the wheel? You can feel it isn't turning and your trying to push through that dead part to get it going again. That is the feeling I get when accelerating after driving about 20 minutes. I accelerate and my speed increases but the RPMs don't. When I watch the gears they barely change. It most often stays at 7 or 8. Once I realize that it isn't shifting as well as it should I usually let off the gas and get the same feeling as it slows down. It is almost like it feels tight trying to increase or decrease speed.I called and left a message for the dealership and will be bringing it over on my lunch break tomorrow. I have an automatic V-6 and am a novice when it comes to car knowledge. I can change my own headlights, air filter, wipers etc... but I take it in for oil changes and anything beyond that. I'm just hoping that I wasn't wrecking my transmission by continuing to drive it because the tech said the problem wouldn't hurt anything. On a different note, I've noticed that when I get to 1/4 of a tank the acceleration is affected and it doesn't respond as well. The same thing goes as it gets close to needing an oil change (3,00-4,000 miles).Besides the gas mileage not being as high as advertised I'm really pleased with the car. I drive 25-30 miles each way on the interstate going to work so I'm very concerned about this and trying not to scare myself.",3.0
"After reading other people's problems here, mine may be related. I have a 2011 Grand Cherokee Limited with the Hemi 5.7. It's my 4th Jeep and 3rd G.C. I have enjoyed the others and obviously didn't have any major problems. NO MORE. When this G.C. was new, occasionally a large blue cloud of smoke but it wasn't often. 4 months ago it wouldn't start in the mornings, and the service engine light and the red electronic light came on so I brought it to the Jeep dealer. They told me I needed a tune up and upgrades to the on board computer. This cost just shy of $1,000. 4 months later the problem comes back so I bring it to a local trusted mechanic. The 2 fuel pumps are ""burned up"" because the integrated power control module has failed. So I'm looking at about a $1500 bill. All this, I believe because the dealer's repair shop couldn't diagnose the problem. Should this be recall?",1.0
"I have a Jeep Grand Cherokee Limited w Hemi. I have nothing but issues with the catalytic converter since I purchased it (I am sole owner). I am about to move onto my 3rd Catalytic converter as the first 2 failed and Jeep will not cover the 3rd as they say it is out of warranty. They want 1800 to fix it. I am in CA and there are no aftermarket cat's approved here (I called the useless CA Public Information Helpline and they said they don't care) so they, JEEP, are trying to stick it to me. I am wondering if anyone else is having the same issues. I saw the class action lawsuit relating to the catalytic converters for 1999 -2004 Jeep Grand Cherokee models and am curious if they did not actually fix anything for the following years either. I am ready to stir the pot, so let me know if you also have catalytic converter issues.",2.0
"Bought a new '13 Grand Cherokee Overland a year ago. Initially, I loved the car. In fact, I still love the car if it didn't have problem after problem. It has been in the shop nine times at this point. Granted, I have nearly 35,000 miles on it; but nonetheless, that is ridiculous. A lot of the repairs were minor--sensors for the gas tank, another sensor for something else. Still aggravating as you don't expect to have to take the time to take your new vehicle to the dealer so often. But then I had the vehicle not start on me several times. It is a push button start and it would just try to crank without turning over. Took it in and they said they fixed it. 
      About 1,000 miles later, the same issue happened again. This time, me and my wife are in North Carolina on vacation. Wouldn't start on me. Couple days later, the remote start started it and then when we got in and hit the push button, it was like a system fail--it wouldn't start into gear, then it shut off, then the alarm went off and wouldn't go off until my wife opened the door. Then we hit the button and it tried to crank again without starting. We waited a couple minutes (as we had learned to do when it wouldn't start several times before) and then it started. This was while we were in Carolina on vacation without four wheel drive. About a week before we left for vaca, I was out on some property I own getting ready to show it to some prospective buyers when the 4wd light comes on. I didn't get stuck but I had to work my way out of this dirt drive up a hill. Dealer/service said it was a gear and a sensor on the transfer case. We also have some property out in the country in the Carolinas (similar to the country acreage we have here in Ohio) and we planned on our vacation to visit this property, walk it a bit, take some pictures and get ready to sell it. They couldn't fix the 4wd before I left on vacation so I didn't bother going to look at these other properties in the Carolinas while we were there. I'll have to make an entirely separate trip for this sometime now. Maybe we could have made it out to see the properties without needing 4wd but having almost got stuck already and then having it not start on me I didn't want to risk this out in the middle of nowhere in a state where I knew no one. Anyhow, the 4wd is fixed now. They subsequently replaced the computer board, or something like that, that controls all the electronics--they said this was to blame for the starting issues. Next in line, issues with the lighting system--blinkers not working right, fog lamps not working (I actually suspect this was the Jeep dealer that did this on one of my previous services--I took it to the same dealer for each of these problems). They fixed those last week. Now, having been in the shop 9 times for minor and major things, what can I say? Obviously annoyed. My wife did not want to buy a used Jeep because she wanted something reliable--she did not want to have to worry about just these kind of issues. And the 4wd not working!!!!! It's a Jeep. This was the first Jeep I bought and I do a lot of traveling for work--mostly back-roads and in some rougher terrains. I bought this Jeep for just this reason. Got the Overland edition because I wanted all the bells and whistles. And then I am still going into service for repair on a regular basis. Bear in mind, I do not treat the Jeep rough--I utilize the 4wd but I do not off-road. Oil changes and tire rotations every 6,000 like they recommend. With all of that said, I have the Hemi that performs great. I have a luxurious cabin in Saddle Brown leather that is crazy comfortable. The ride in this vehicle is amazingly--shockingly-- smooth! I would be absolutely 100% satisfied with this vehicle and its cost if I didn't keep having these mechanical and electrical and whatever other kind of issues. I am still outraged that the 4wd on this thing went out--it's a Jeep!!!!! I had it less than a year. I will say that the bluetooth system sucks as far as the hands-free phone is concerned--the Sync system in my Ford is far superior--but that is the only thing I would actually change in the Jeep I have (other than wanting it to be reliable). I still gave it 3 stars for value because I swear the luxury and capable and ride of this thing rivals that of luxury brands for a fraction of the cost. BT--I looked into the Lemon laws as far as seeing if I could get another vehicle that did not have these issues but gave up on that when I realize they depreciate they value on how much I have already driven. With 30,000 by the time I thought of this I realized that even with a fight and a win I wouldn't come out ahead as I wouldn't have the money to get a new one after they depreciated the value from the miles I have already driven. Hopefully all the kinks are worked out now though, hopefully!",1.0
"After purchasing my new Jeep Grand Cherokee Summit on 12/21/2013, I was a very happy Jeep owner... that is, until it broke-down Christmas morning 12/25/2013 with the transmission going out completely! The vehicle is at the dealers and they are waiting for Chrysler to help resolve the issues with a projected completion well into the New Year. I have asked for a new vehicle from the dealer but the dealer I purchased from told me - understandably - that they can't do anything and Chrysler needs to get involved. As the situation progresses, I'll share my experience. For now, I'm not very pleased with Jeep/Chrysler.",1.0
"I have been complaining about the transmission of my 2014 Grand Cherokee limited to my Dealer few times. I got a recall letter from Chrysler regarding block out dashboard there as happened to me twice while driving and I complained to the dealer about unresponsive transmission at low speed. Since the last recall my gas mileage went down by 3 miles to the gallon from 17.8 to 14.3 miles per gallon. Since the last computer upgrade, the transmission is worse than before. Today December 19th 2013 I went back to my dealer to have them test drive this truck, after the test drive the technician said ""ITS Normal it's just the way it works there nothing we can do and Quote:
      ""The federal government only concerns is emission and safety nothing else. You can have 7 gear 8 gears and more. So, Jeep has no way to fix this problemyou are driving at your own risk."" To me this is a safety risk. I will never buy another Jeep ever again. According to the technician, transmission problem has been a coming complaint.",2.0
"Well, I am still have the same noisy squeaky engine Noise on my 2014 Jeep Grand Cherokee that seems like it has been to the shop in her very short life of 7000 miles (5 months) many, many times. Here are the list of my problems:
      1) Engine would not start due to some pinched wire under the motor mount according to the dealer
                                    
                                
                                    
                                        2) ABS Module replaced since all of the display went crazy and car started beeping continuously
                                    
                                
                                    
                                        3) Broken Fender bracket replaced
                                    
                                
                                    
                                        4) Front hood switch sensor needed to be replaced as the remote start would not work
                                    
                                
                                    
                                        5) Hitch door needed to be readjusted as it was out of alignment
                                    
                                
                                    
                                        6) Water pump replaced due to squeaky engine noise which did not fix the problem
                                    
                                
                                    
                                        7) Tension pulley replaced due to squeaky engine noise which did not fix the problem
                                    
                                
                                    
                                        8) Recall to ABS
                                    
                                
                                    
                                        9) other updates every time the car is in the shop10) The car is back at the dealership again as they have no clue what is causing the problemI have filled out the survey Jeep sends out and despite all my comments and list of problems, no one has tried to reach out to me from Jeep. I am very close to file for Texas Lemon law.",1.0
"Purchase a new 2014 Jeep Grand Cherokee Overland with 20"" Goodyear Fortera tires. Steering wheel shimmies at 65-70 mph from day one, also had vibration through the vehicle at same speed, which got worse at higher speeds. Dealer says this is normal for this vehicle due to the electric steering. He road forced all 4 tires with the Hunter 9700 balancer. Vibration almost all gone but steering wheel still shimmies. He states there is no cure, just have to live with it until Chrysler has a fix. Also drove 4 other Grand Cherokees from different dealers and they all had the same vibration and shimmy.",1.0
"My 2009 Jeep Grand Cherokee began stalling in traffic 2 weeks after replacing my electronic key replaced at the dealership. My vehicle has become a death trap, stalling while driving or stopped in traffic or at a light. I took it in two days ago for diagnosis and repair to find there was no definite fix rather a course of trial and error. I was told it could be one of many possibilities, since computer diagnostics did not display codes typically telling of the cause. Recommendation was to start with replacing the spark plugs since it also happened to be a scheduled maintenance item and also could trigger this problem. The next day it stalled driving down the street. Today the vehicle stalled in traffic. The malfunction light came on and will not turn off. The incident came short of the vehicle behind me swerving to prevent hitting me in the rear. I have checked several websites for answers to the problem, and found this is a common issue with Jeeps. It seems Jeep dealership service centers, independent shops and technicians are familiar with this problem plaguing but are not equipped with a firm fix.",1.0
"I purchased a 2008 Jeep Grand Cherokee Overland (5.7 HEMI) used January 2013. Since purchasing, the vehicle has had a stalling problem. The Jeep stalls on the freeway, when in traffic, in parking lots, and when driving just about anywhere. Currently, it has been at a Jeep dealership for the past 2 months and 1 week while they attempt to fix the problem. This past Friday, after receiving the needed parts, the Tech advised me that the Jeep stalled again on him during a test drive. He told me I should ""trade it in"" and ""make it somebody else's problem"". The Jeep still is sitting at the dealership. It cannot make it 1/2 a mile down the road without stalling. In fact, the last time I drove it (August 22nd, 2013) it had stalled after accelerating suddenly and I almost ran over 2 children. Chrysler is aware of the issue, but has not offered me a definite solution. I would like a resolution soon as I have been paying for a rental for the past 2 months while this issue remains unresolved. I can send any supporting documents if necessary (sales receipts, repair invoices, etc.).",1.0
"Jeep's quality control is absolutely awful. I bought my 2104 Jeep Grand Cherokee Limited for over 40 Grand, and it's been riddled with issues. I've been to the dealer 11 times in the last 6 months. I've had my entire exhaust replaced, electronic issues, a steering issue and a mysterious noise that no one can figure out. If you're thinking of buying a Jeep, I'd skip it if I were you. You're seriously playing roulette. You may get one that's fine, or you're going to get one that's a total hunk of junk.",1.0
"Purchased a 2014 Jeep Grand Cherokee in July 2013. After the first 1000 miles, I drove to work and parked. When leaving, the Jeep would not start and after verifying various things with the dealership, they sent a tow truck and had it towed in. Turned out that there was some wire that was pinched under motor mount bracket (?) and that fixed the problem. Less than 500 miles later, the ABS module went out and all of the displays were gone and the car was beeping until I drove to the dealership and they changed out the ABS module. 1000 miles later, we noticed that the passenger fender bracket was broke and the fender was sticking out. 
      The dealer replaced the bracket. They also fixed the hatch door which was not aligned correctly. One side had a larger gap than the other side. During all of this, multiple computer updates had to be done every time we took the vehicle in for repair. Finally, at less than 6000 miles, the car started to have this intermittent squeaking sound coming out of the engine and as it turns out, Jeeps have a problem with water pumps. The car is at the dealership right now.",1.0
"About a month ago, my 2000 Jeep Grand Cherokee Limited started having this same stalling problem. It is very random, happens whenever it feels like it, and is becoming very dangerous for me, my family, and other motorists. I have almost been sideswiped, or rear-ended, or run over by other drivers several times now, after replacing a part, and thinking the stalling will stop, then the Jeep is stalling again. I have had it looked at by a few mechanics, have replaced parts they say are defective, but the problem still continues.When it stalls, the gauges all go to zero, the sentry key light comes on, and the low fuel light comes on. The check engine light never comes on, and there is never a code when checked. The engine will crank by key, but there is no spark, or fuel. It's like the computer dies. Sometimes it will restart right away, and sometimes it won't.
      After continuous reading on the internet, I have found that thousands of Jeep owners are all having the same problem. Continuous random stalling of their Jeeps. Some have spent loads of money throwing parts into them, because mechanics refuse to find the real problem. All the mechanics do is look at the simple things, and then think to themselves ""This guy will be back again... I can make more money..."" So the real problem is overlooked and other items are being replaced for no reason. And in some cases, the PCM is replaced multiple times before the problem is solved. Many people don't have the money to keep throwing parts into this problem, and even more people don't have the money to replace their Jeeps. If the Jeep Manufacturers knew they were using crap parts, then now is the time for them to step up, stand behind their name, and help their consumers overcome this problem. Because if it weren't for the consumers buying their products, they wouldn't be in business.",1.0
"I purchased a new 2013 Jeep Grand Cherokee Laredo X with 5.7L. I noticed right away the jeep vibrated/surged from speeds of 50-75 mph. The dealer service tech had not experienced this before. Service did a software update, however no change, and still no idea what was wrong. The next service call, the dealership changed out the plugs and coils, still no change. Through frustration I got a Chrysler case manager involved to help resolve the problem. The case manager suggested I get a 2nd opinion from another Jeep dealership, so I ended up going to 3 dealers and 1 independent mechanic. They all said the same thing; there is a problem, but not sure what it is. 
      Still working through the case manager, I asked to get the issue resolved and noted that this vehicle is my office, and I normally drive 200 miles per day, so the chugging and vibration is real annoying. After visiting the 4th Jeep dealership and test drive, the tech looked up info for tech updates on the Chrysler website looking for anything on this engine and vehicle and found a Star Case Report that described exactly what was wrong. The Star Case noted engine chugging from speeds of 40-80 mph, and the PCM software update would not be available until after 1st quarter of 2014. So I will have had this vehicle for 1 year before it is fixable; however Chrysler says this is normal operation of this vehicle. I asked Chrysler if the engineers designed the 2013 Jeep Cherokee to Chug and Vibrate in the normal operation of these speeds, and the Chicago District Service/Parts Manager replied as normal operation. If I understand the Chrysler Mission and Vision Statement - ""Build cars and trucks people want to buy and enjoy driving and will want to buy again."" Sorry, but I don't enjoy driving a vehicle that chugs and vibrates. The Jeep has been in the shop 4-5 times, test driven 8 times, will not have a software fix for another 8 months, and Chrysler was not willing to resolve this by working through them and the dealership.",1.0
